Academic Year,LSS Number,LSS Name,School Number,School Name,Assessment,Grade,Tested Count,Proficient Count,Proficient Pct,Level 1 Pct,Level 2 Pct,Level 3 Pct,Level 4 Pct,Create Date
2019,13,Howard,0106,Elkridge Landing Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0107,Ilchester Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0107,Ilchester Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0108,Bonnie Branch Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0108,Bonnie Branch Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0108,Bonnie Branch Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0108,Bonnie Branch Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0109,Ducketts Lane Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0109,Ducketts Lane Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0109,Ducketts Lane Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0109,Ducketts Lane Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0110,Thomas Viaduct Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0110,Thomas Viaduct Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0110,Thomas Viaduct Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0110,Thomas Viaduct Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0202,Ellicott Mills Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0202,Ellicott Mills Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0202,Ellicott Mills Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0202,Ellicott Mills Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0202,Ellicott Mills Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0202,Ellicott Mills Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0203,Howard High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0203,Howard High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0204,St. Johns Lane Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0204,St. Johns Lane Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0204,St. Johns Lane Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0204,St. Johns Lane Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0207,Mount Hebron High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0207,Mount Hebron High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0208,Northfield Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0208,Northfield Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0208,Northfield Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0208,Northfield Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0209,Patapsco Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0209,Patapsco Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0209,Patapsco Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0209,Patapsco Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0209,Patapsco Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0209,Patapsco Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0210,Centennial Lane Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0210,Centennial Lane Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0211,Dunloggin Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0211,Dunloggin Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0211,Dunloggin Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0211,Dunloggin Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0211,Dunloggin Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0211,Dunloggin Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0213,Worthington Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0213,Worthington Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0214,Centennial High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0214,Centennial High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0215,Waverly Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0215,Waverly Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0216,Burleigh Manor Middle School,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0216,Burleigh Manor Middle School,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0217,Hollifield Station Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0217,Hollifield Station Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0217,Hollifield Station Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0217,Hollifield Station Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0217,Hollifield Station Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0217,Hollifield Station Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0218,Bellows Spring Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0218,Bellows Spring Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0218,Bellows Spring Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0218,Bellows Spring Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0218,Bellows Spring Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0218,Bellows Spring Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0219,Veterans Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0219,Veterans Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0219,Veterans Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0219,Veterans Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0302,West Friendship Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0302,West Friendship Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0302,West Friendship Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0302,West Friendship Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0304,Mount View Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0304,Mount View Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0304,Mount View Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0304,Mount View Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0305,Manor Woods Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0305,Manor Woods Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0307,Folly Quarter Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0307,Folly Quarter Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0307,Folly Quarter Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0307,Folly Quarter Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0308,Marriotts Ridge High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0308,Marriotts Ridge High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0404,Glenelg High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0404,Glenelg High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0405,Glenwood Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0405,Glenwood Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0405,Glenwood Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0405,Glenwood Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0405,Glenwood Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0405,Glenwood Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0406,Bushy Park Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0406,Bushy Park Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0406,Bushy Park Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0406,Bushy Park Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0407,Lisbon Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0407,Lisbon Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0505,Clarksville Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0505,Clarksville Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0505,Clarksville Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0505,Clarksville Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0509,Atholton High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0509,Atholton High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0510,Bryant Woods Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0510,Bryant Woods Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0510,Bryant Woods Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0510,Bryant Woods Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0512,Wilde Lake Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0512,Wilde Lake Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0512,Wilde Lake Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0512,Wilde Lake Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0512,Wilde Lake Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0512,Wilde Lake Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0515,Running Brook Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0515,Running Brook Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0516,Wilde Lake High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0516,Wilde Lake High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0517,Swansfield Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0517,Swansfield Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0518,Harpers Choice Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0518,Harpers Choice Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0518,Harpers Choice Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0518,Harpers Choice Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0520,Clemens Crossing Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0520,Clemens Crossing Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0521,Clarksville Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0521,Clarksville Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0521,Clarksville Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0521,Clarksville Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0522,Cedar Lane Special Center,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0522,Cedar Lane Special Center,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0522,Cedar Lane Special Center,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0522,Cedar Lane Special Center,English Language Arts,6,11,4,36.4,27.3,36.4,36.4,<= 5.0,20191002
2019,13,Howard,0522,Cedar Lane Special Center,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0522,Cedar Lane Special Center,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0522,Cedar Lane Special Center,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0522,Cedar Lane Special Center,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0522,Cedar Lane Special Center,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0522,Cedar Lane Special Center,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0522,Cedar Lane Special Center,Mathematics,6,11,5,45.5,27.3,27.3,45.5,<= 5.0,20191002
2019,13,Howard,0522,Cedar Lane Special Center,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0522,Cedar Lane Special Center,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0522,Cedar Lane Special Center,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0523,Pointers Run Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0523,Pointers Run Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0523,Pointers Run Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0523,Pointers Run Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0523,Pointers Run Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0523,Pointers Run Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0525,Fulton Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0525,Fulton Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0525,Fulton Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0525,Fulton Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0526,Lime Kiln Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0526,Lime Kiln Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0526,Lime Kiln Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0526,Lime Kiln Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0526,Lime Kiln Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0526,Lime Kiln Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0527,Reservoir High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0527,Reservoir High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0528,Dayton Oaks Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0528,Dayton Oaks Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0602,Guilford Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0602,Guilford Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0603,Atholton Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0603,Atholton Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0603,Atholton Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0603,Atholton Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0604,Waterloo Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0604,Waterloo Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0604,Waterloo Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0604,Waterloo Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0605,Thunder Hill Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0605,Thunder Hill Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0605,Thunder Hill Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0605,Thunder Hill Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0607,Hammond Middle School,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0607,Hammond Middle School,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0607,Hammond Middle School,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0607,Hammond Middle School,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0607,Hammond Middle School,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0607,Hammond Middle School,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0609,Talbott Springs Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0609,Talbott Springs Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0609,Talbott Springs Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0609,Talbott Springs Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0610,Oakland Mills Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0610,Oakland Mills Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0610,Oakland Mills Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0610,Oakland Mills Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0611,Oakland Mills High,English Language Arts,11,12,4,33.3,50,16.7,33.3,<= 5.0,20191002
2019,13,Howard,0611,Oakland Mills High,Mathematics,11,12,3,25,8.3,66.7,25,<= 5.0,20191002
2019,13,Howard,0612,Phelps Luck Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0612,Phelps Luck Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0613,Jeffers Hill Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0613,Jeffers Hill Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0616,Cradlerock Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0616,Cradlerock Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0616,Cradlerock Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0616,Cradlerock Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,13,Howard,0617,Lake Elkhorn Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0617,Lake Elkhorn Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0617,Lake Elkhorn Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0617,Lake Elkhorn Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0617,Lake Elkhorn Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0617,Lake Elkhorn Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0618,Laurel Woods Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0618,Laurel Woods Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0619,Hammond High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0619,Hammond High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0621,Patuxent Valley Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0621,Patuxent Valley Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0621,Patuxent Valley Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0621,Patuxent Valley Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0621,Patuxent Valley Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0621,Patuxent Valley Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0622,Forest Ridge Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0622,Forest Ridge Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0623,Long Reach High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0623,Long Reach High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,13,Howard,0624,Murray Hill Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0624,Murray Hill Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0624,Murray Hill Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0624,Murray Hill Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,13,Howard,0624,Murray Hill Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,13,Howard,0624,Murray Hill Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,13,Howard,0625,Gorman Crossing Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0625,Gorman Crossing Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,0625,Gorman Crossing Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,13,Howard,0625,Gorman Crossing Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,13,Howard,A,All Howard Schools,English Language Arts,3,35,16,45.7,31.4,22.9,37.1,8.6,20191002
2019,13,Howard,A,All Howard Schools,English Language Arts,4,39,22,56.4,28.2,15.4,56.4,<= 5.0,20191002
2019,13,Howard,A,All Howard Schools,English Language Arts,5,38,18,47.4,18.4,34.2,36.8,10.5,20191002
2019,13,Howard,A,All Howard Schools,English Language Arts,6,41,18,43.9,31.7,24.4,31.7,12.2,20191002
2019,13,Howard,A,All Howard Schools,English Language Arts,7,54,34,63,22.2,14.8,40.7,22.2,20191002
2019,13,Howard,A,All Howard Schools,English Language Arts,8,57,27,47.4,14,38.6,33.3,14,20191002
2019,13,Howard,A,All Howard Schools,English Language Arts,11,56,28,50,32.1,17.9,32.1,17.9,20191002
2019,13,Howard,A,All Howard Schools,Mathematics,3,35,12,34.3,25.7,40,22.9,11.4,20191002
2019,13,Howard,A,All Howard Schools,Mathematics,4,39,22,56.4,17.9,25.6,43.6,12.8,20191002
2019,13,Howard,A,All Howard Schools,Mathematics,5,38,23,60.5,15.8,23.7,36.8,23.7,20191002
2019,13,Howard,A,All Howard Schools,Mathematics,6,41,20,48.8,24.4,26.8,34.1,14.6,20191002
2019,13,Howard,A,All Howard Schools,Mathematics,7,54,31,57.4,9.3,33.3,40.7,16.7,20191002
2019,13,Howard,A,All Howard Schools,Mathematics,8,57,35,61.4,14,24.6,38.6,22.8,20191002
2019,13,Howard,A,All Howard Schools,Mathematics,11,55,29,52.7,10.9,36.4,30.9,21.8,20191002
2019,14,Kent,0105,Galena Elementary School,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,14,Kent,0105,Galena Elementary School,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,14,Kent,0402,Kent County Middle School,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,14,Kent,0402,Kent County Middle School,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,14,Kent,0402,Kent County Middle School,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,14,Kent,0402,Kent County Middle School,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,14,Kent,A,All Kent Schools,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,14,Kent,A,All Kent Schools,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,14,Kent,A,All Kent Schools,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,14,Kent,A,All Kent Schools,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,14,Kent,A,All Kent Schools,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,14,Kent,A,All Kent Schools,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0051,Laytonsville Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0051,Laytonsville Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0051,Laytonsville Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0051,Laytonsville Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0051,Laytonsville Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0051,Laytonsville Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0100,Clopper Mill Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0100,Clopper Mill Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0100,Clopper Mill Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0100,Clopper Mill Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0100,Clopper Mill Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0100,Clopper Mill Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0102,Germantown Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0102,Germantown Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0102,Germantown Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0102,Germantown Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0102,Germantown Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0102,Germantown Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,15,Montgomery,0104,Seneca Valley High,English Language Arts,11,14,9,64.3,35.7,<= 5.0,50,14.3,20191002
